SMS Text,Label
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: VGYEASLGNXY1. Journey date: 20-04-2025,Legit
Electricity bill of ₹10179 paid successfully on 15-10-2025.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your account XXXX0510 is credited with ₹82885 on 24-11-2025. Avl Bal: ₹20290,Legit
Thank you for using Paytm. ₹76349 paid to Swiggy India.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your debit card ending with 6412 has been dispatched via BlueDart.,Legit
Your debit card ending with 5513 has been dispatched via BlueDart.,Legit
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Thank you for using Paytm. ₹83695 paid to Swiggy India.,Legit
Your debit card ending with 4185 has been dispatched via BlueDart.,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Congratulations! You've won a cash prize of ₹34043. Call 9843468240 to claim.,Scam
Thank you for using Paytm. ₹72139 paid to Swiggy India.,Legit
Thank you for using Paytm. ₹36716 paid to Swiggy India.,Legit
Congratulations! You've won a cash prize of ₹39273. Call 9078516221 to claim.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your EMI of ₹74331 will be auto-debited on 07-10-2025. Maintain sufficient balance.,Legit
Congratulations! You've won a cash prize of ₹30772. Call 9780445563 to claim.,Scam
Your debit card ending with 9899 has been dispatched via BlueDart.,Legit
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Congratulations! You've won a cash prize of ₹47261. Call 9369277933 to claim.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Payment of ₹47597 to Amazon was successful. UPI Ref: E8TZZ0VE649U,Legit
Thank you for using Paytm. ₹16800 paid to Swiggy India.,Legit
IRCTC booking confirmed. PNR: 2YH29DN2HYXQ. Journey date: 02-05-2025,Legit
Payment of ₹15477 to Amazon was successful. UPI Ref: TOMPCPR0X909,Legit
Your account XXXX9025 is credited with ₹86185 on 27-07-2025. Avl Bal: ₹4609,Legit
Your account XXXX5919 is credited with ₹68395 on 21-08-2025. Avl Bal: ₹35706,Legit
Your EMI of ₹15037 will be auto-debited on 12-06-2025. Maintain sufficient balance.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Your loan of ₹28065 is approved. Click here to apply now: http://sbi-alert.in,Scam
Payment of ₹51659 to Amazon was successful. UPI Ref: SFHLE0PYFV8U,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Electricity bill of ₹43197 paid successfully on 10-06-2025.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your debit card ending with 2035 has been dispatched via BlueDart.,Legit
Electricity bill of ₹60538 paid successfully on 20-04-2025.,Legit
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Your account XXXX1109 is credited with ₹48983 on 18-01-2025. Avl Bal: ₹98246,Legit
Payment of ₹63172 to Amazon was successful. UPI Ref: 6AJ3E2927LQ7,Legit
Congratulations! You've won a cash prize of ₹92124. Call 9581080138 to claim.,Scam
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Congratulations! You've won a cash prize of ₹79146. Call 9296269598 to claim.,Scam
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Electricity bill of ₹15122 paid successfully on 02-02-2025.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Electricity bill of ₹5440 paid successfully on 07-05-2025.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Your EMI of ₹93132 will be auto-debited on 21-01-2025. Maintain sufficient balance.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your debit card ending with 6235 has been dispatched via BlueDart.,Legit
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Your account XXXX7280 is credited with ₹84456 on 04-03-2025. Avl Bal: ₹3436,Legit
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
IRCTC booking confirmed. PNR: 8CYH7NL29KPO. Journey date: 12-09-2025,Legit
Thank you for using Paytm. ₹54746 paid to Swiggy India.,Legit
Electricity bill of ₹76931 paid successfully on 24-05-2025.,Legit
IRCTC booking confirmed. PNR: VT6E8VSM11O2. Journey date: 01-08-2025,Legit
Your loan of ₹75767 is approved. Click here to apply now: http://sbi-alert.in,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Electricity bill of ₹36692 paid successfully on 15-11-2025.,Legit
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Your debit card ending with 9541 has been dispatched via BlueDart.,Legit
Your debit card ending with 8180 has been dispatched via BlueDart.,Legit
Payment of ₹28674 to Amazon was successful. UPI Ref: BBFDMQ95G68E,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your EMI of ₹81342 will be auto-debited on 23-12-2025. Maintain sufficient balance.,Legit
Congratulations! You've won a cash prize of ₹96329. Call 9449749258 to claim.,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Electricity bill of ₹51480 paid successfully on 24-10-2025.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Electricity bill of ₹98297 paid successfully on 14-10-2025.,Legit
Congratulations! You've won a cash prize of ₹16741. Call 9440795355 to claim.,Scam
Thank you for using Paytm. ₹76503 paid to Swiggy India.,Legit
Your debit card ending with 5190 has been dispatched via BlueDart.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Your EMI of ₹88416 will be auto-debited on 06-12-2025. Maintain sufficient balance.,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Congratulations! You've won a cash prize of ₹24634. Call 9458614218 to claim.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
Payment of ₹31654 to Amazon was successful. UPI Ref: G0RL7YUDJXQP,Legit
Your loan of ₹90710 is approved. Click here to apply now: http://sbi-alert.in,Scam
Your EMI of ₹35337 will be auto-debited on 09-03-2025. Maintain sufficient balance.,Legit
Your loan of ₹90876 is approved. Click here to apply now: http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
IRCTC booking confirmed. PNR: QU8OWU98GBJR. Journey date: 15-08-2025,Legit
Your account XXXX5501 is credited with ₹18745 on 13-02-2025. Avl Bal: ₹93384,Legit
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Payment of ₹23506 to Amazon was successful. UPI Ref: PZKV41CORJNY,Legit
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your EMI of ₹93669 will be auto-debited on 26-10-2025. Maintain sufficient balance.,Legit
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Thank you for using Paytm. ₹7338 paid to Swiggy India.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Your debit card ending with 7747 has been dispatched via BlueDart.,Legit
Payment of ₹81135 to Amazon was successful. UPI Ref: 2SB7PC71UJKJ,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Thank you for using Paytm. ₹39035 paid to Swiggy India.,Legit
Thank you for using Paytm. ₹97456 paid to Swiggy India.,Legit
Electricity bill of ₹58222 paid successfully on 20-08-2025.,Legit
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Congratulations! You've won a cash prize of ₹97134. Call 9994155299 to claim.,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Electricity bill of ₹89409 paid successfully on 07-05-2025.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Your loan of ₹26249 is approved. Click here to apply now: http://sbi-alert.in,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Your loan of ₹33017 is approved. Click here to apply now: http://sbi-alert.in,Scam
Your EMI of ₹69096 will be auto-debited on 05-07-2025. Maintain sufficient balance.,Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Your debit card ending with 6859 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Electricity bill of ₹63881 paid successfully on 28-10-2025.,Legit
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
Congratulations! You've won a cash prize of ₹28892. Call 9626706953 to claim.,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Electricity bill of ₹46457 paid successfully on 16-07-2025.,Legit
Your debit card ending with 2699 has been dispatched via BlueDart.,Legit
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
Your EMI of ₹26454 will be auto-debited on 10-05-2025. Maintain sufficient balance.,Legit
Congratulations! You've won a cash prize of ₹87622. Call 9165930404 to claim.,Scam
IRCTC booking confirmed. PNR: O82OZZFOQ995. Journey date: 08-04-2025,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Your account XXXX6438 is credited with ₹60398 on 10-08-2025. Avl Bal: ₹21929,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your loan of ₹58727 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹50619 to Amazon was successful. UPI Ref: G3YPGU5DQXJN,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Electricity bill of ₹23489 paid successfully on 09-08-2025.,Legit
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
IRCTC booking confirmed. PNR: 9I1KS02T8FZ0. Journey date: 27-10-2025,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Congratulations! You've won a cash prize of ₹23427. Call 9607234504 to claim.,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Your loan of ₹60132 is approved. Click here to apply now: http://bank-secure.net,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Your debit card ending with 0644 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Your account XXXX6443 is credited with ₹44446 on 25-10-2025. Avl Bal: ₹97114,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Your loan of ₹39077 is approved. Click here to apply now: http://sbi-alert.in,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
IRCTC booking confirmed. PNR: YUL5XCR6CQX2. Journey date: 05-01-2025,Legit
Congratulations! You've won a cash prize of ₹12087. Call 9560573060 to claim.,Scam
Your account XXXX2688 is credited with ₹30430 on 02-05-2025. Avl Bal: ₹32452,Legit
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Payment of ₹49890 to Amazon was successful. UPI Ref: LR4Z28Y9DHGO,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: E3FDXSIY4O88. Journey date: 01-08-2025,Legit
Payment of ₹44791 to Amazon was successful. UPI Ref: 6WJ4TC8A9ASM,Legit
IRCTC booking confirmed. PNR: WF073IVSBDS7. Journey date: 14-06-2025,Legit
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
IRCTC booking confirmed. PNR: JGPZ3ZLGEA7T. Journey date: 07-10-2025,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Electricity bill of ₹92309 paid successfully on 26-05-2025.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
IRCTC booking confirmed. PNR: RXRAC7VTKX5G. Journey date: 12-03-2025,Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Thank you for using Paytm. ₹64499 paid to Swiggy India.,Legit
Your account XXXX6651 is credited with ₹41408 on 22-08-2025. Avl Bal: ₹35208,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Your loan of ₹66041 is approved. Click here to apply now: http://sbi-alert.in,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Your loan of ₹18059 is approved. Click here to apply now: http://update-info.org,Scam
Payment of ₹53581 to Amazon was successful. UPI Ref: MVZDP6P4A0GS,Legit
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
IRCTC booking confirmed. PNR: NF7E8JT7H0RU. Journey date: 20-09-2025,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Payment of ₹38240 to Amazon was successful. UPI Ref: 09QC823OS7B3,Legit
Congratulations! You've won a cash prize of ₹53331. Call 9347453064 to claim.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your debit card ending with 0733 has been dispatched via BlueDart.,Legit
Your account XXXX5954 is credited with ₹30261 on 12-08-2025. Avl Bal: ₹9162,Legit
Thank you for using Paytm. ₹28883 paid to Swiggy India.,Legit
Electricity bill of ₹55848 paid successfully on 27-04-2025.,Legit
Payment of ₹6945 to Amazon was successful. UPI Ref: MYS5PSHROBPD,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Payment of ₹31710 to Amazon was successful. UPI Ref: 7HN66TSY6F6Y,Legit
IRCTC booking confirmed. PNR: T3M4LI9TY9ZS. Journey date: 09-03-2025,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Payment of ₹27504 to Amazon was successful. UPI Ref: LW7PSAEN1ZM3,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account XXXX1486 is credited with ₹1729 on 24-12-2025. Avl Bal: ₹54250,Legit
Electricity bill of ₹85955 paid successfully on 02-12-2025.,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your debit card ending with 5933 has been dispatched via BlueDart.,Legit
Payment of ₹37617 to Amazon was successful. UPI Ref: FQD735T7TFQ1,Legit
Your debit card ending with 5197 has been dispatched via BlueDart.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Electricity bill of ₹588 paid successfully on 03-06-2025.,Legit
Congratulations! You've won a cash prize of ₹50520. Call 9472031591 to claim.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Payment of ₹81243 to Amazon was successful. UPI Ref: 4EWHG4EZ6773,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
IRCTC booking confirmed. PNR: DSC0NRNEJI9W. Journey date: 10-11-2025,Legit
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Payment of ₹40784 to Amazon was successful. UPI Ref: JODJG6QV7FDZ,Legit
Your account XXXX9334 is credited with ₹97558 on 26-02-2025. Avl Bal: ₹82562,Legit
Your EMI of ₹6655 will be auto-debited on 26-01-2025. Maintain sufficient balance.,Legit
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Your debit card ending with 7677 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
IRCTC booking confirmed. PNR: 8PISNTQ93IWU. Journey date: 24-07-2025,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Electricity bill of ₹51310 paid successfully on 12-10-2025.,Legit
Your loan of ₹63079 is approved. Click here to apply now: http://update-info.org,Scam
Your EMI of ₹42627 will be auto-debited on 24-04-2025. Maintain sufficient balance.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: IEHGDKXNJKUN. Journey date: 13-04-2025,Legit
Your account XXXX8509 is credited with ₹66821 on 07-02-2025. Avl Bal: ₹27622,Legit
IRCTC booking confirmed. PNR: Y2U5YBL3O1K8. Journey date: 18-03-2025,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
IRCTC booking confirmed. PNR: M43BS0KRK5BB. Journey date: 20-03-2025,Legit
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Electricity bill of ₹95375 paid successfully on 07-08-2025.,Legit
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Your account XXXX6208 is credited with ₹65547 on 12-06-2025. Avl Bal: ₹28774,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Thank you for using Paytm. ₹39489 paid to Swiggy India.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Your account XXXX2807 is credited with ₹6180 on 16-04-2025. Avl Bal: ₹28550,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
IRCTC booking confirmed. PNR: VX53CFW3H9LD. Journey date: 09-09-2025,Legit
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
IRCTC booking confirmed. PNR: ERM245I4KYNH. Journey date: 06-10-2025,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
IRCTC booking confirmed. PNR: RZ2GD5ZKIB7A. Journey date: 23-10-2025,Legit
Your loan of ₹17875 is approved. Click here to apply now: http://sbi-alert.in,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: NSQ9DI4JAWU5. Journey date: 28-02-2025,Legit
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
IRCTC booking confirmed. PNR: NUSGA2K2X8WJ. Journey date: 23-08-2025,Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Your debit card ending with 9802 has been dispatched via BlueDart.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
Congratulations! You've won a cash prize of ₹41101. Call 9796869248 to claim.,Scam
Thank you for using Paytm. ₹44725 paid to Swiggy India.,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
IRCTC booking confirmed. PNR: E6OLUHR4NWGW. Journey date: 13-03-2025,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Your debit card ending with 8412 has been dispatched via BlueDart.,Legit
Thank you for using Paytm. ₹17370 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Your loan of ₹83320 is approved. Click here to apply now: http://bank-secure.net,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹37473 paid to Swiggy India.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Your loan of ₹56221 is approved. Click here to apply now: http://update-info.org,Scam
Your debit card ending with 8627 has been dispatched via BlueDart.,Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Payment of ₹58415 to Amazon was successful. UPI Ref: F8GPO5DR8F38,Legit
Thank you for using Paytm. ₹92994 paid to Swiggy India.,Legit
Payment of ₹17878 to Amazon was successful. UPI Ref: XSHQ5GT85DAF,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Payment of ₹47442 to Amazon was successful. UPI Ref: OVABM1WHEIC1,Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Your debit card ending with 1671 has been dispatched via BlueDart.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Congratulations! You've won a cash prize of ₹61251. Call 9534079116 to claim.,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Payment of ₹57175 to Amazon was successful. UPI Ref: 1DB03HDFKMAR,Legit
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Congratulations! You've won a cash prize of ₹83042. Call 9716417450 to claim.,Scam
Your loan of ₹12722 is approved. Click here to apply now: http://kyc-verify.cc,Scam
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Electricity bill of ₹31137 paid successfully on 02-08-2025.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Electricity bill of ₹82848 paid successfully on 12-12-2025.,Legit
Your account XXXX9502 is credited with ₹24499 on 02-06-2025. Avl Bal: ₹77303,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Your account XXXX2930 is credited with ₹45810 on 24-08-2025. Avl Bal: ₹94043,Legit
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your loan of ₹45783 is approved. Click here to apply now: http://update-info.org,Scam
