SMS Text,Label
Urgent: Your PAN is flagged. Click http://fake857.com to verify.,Scam
SBI: A/c XX999 credited ₹14785. IFSC: SBIN0001234.,Legit
Your account has been credited with ₹31795. Bal: ₹67009.,Legit
Get ₹31958 instantly credited. Apply now at http://fake863.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake475.com.,Scam
Your account is blocked. Visit http://fake160.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹21560 is due on 5th. Pay via app.",Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹18247 instantly credited. Apply now at http://fake934.com.,Scam
"Dear customer, update your KYC immediately at http://fake578.com.",Scam
Your loan of ₹6323 has been approved. Click http://fake399.com to claim.,Scam
Thank you for your payment of ₹39914.,Legit
Your account has been credited with ₹32200. Bal: ₹84445.,Legit
Urgent: Your PAN is flagged. Click http://fake167.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake625.com.",Scam
Your loan of ₹14572 has been approved. Click http://fake229.com to claim.,Scam
Your account has been credited with ₹44849. Bal: ₹61061.,Legit
"Dear user, your EMI of ₹13335 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹24940. Bal: ₹66861.,Legit
"Dear user, your EMI of ₹16365 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹15907. Claim now: http://fake921.com,Scam
"Dear user, your EMI of ₹32363 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹15068.,Legit
Your loan of ₹13528 has been approved. Click http://fake420.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake229.com to verify.,Scam
SBI: A/c XX999 credited ₹13985. IFSC: SBIN0001234.,Legit
Your account has been credited with ₹23428. Bal: ₹12535.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹39841 is due on 5th. Pay via app.",Legit
Your loan of ₹17417 has been approved. Click http://fake405.com to claim.,Scam
Get ₹13614 instantly credited. Apply now at http://fake393.com.,Scam
Your account is blocked. Visit http://fake682.com to unblock.,Scam
Thank you for your payment of ₹36860.,Legit
Axis Bank: A/c XX123 debited ₹4520. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake549.com to unblock.,Scam
Your account is blocked. Visit http://fake701.com to unblock.,Scam
Thank you for your payment of ₹43507.,Legit
Paytm: ₹23870 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹16606. Bal: ₹47295.,Legit
Congratulations! You won ₹40500. Claim now: http://fake399.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake261.com.,Scam
Axis Bank: A/c XX123 debited ₹28664. Info: Shopping Amazon.,Legit
Your loan of ₹42193 has been approved. Click http://fake620.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake842.com.",Scam
"Dear user, your EMI of ₹33647 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake302.com to verify.,Scam
SBI: A/c XX999 credited ₹44876. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹30572.,Legit
Thank you for your payment of ₹26431.,Legit
Get ₹30843 instantly credited. Apply now at http://fake691.com.,Scam
Paytm: ₹46694 received from 98XXXXXX via UPI.,Legit
Paytm: ₹34226 received from 98XXXXXX via UPI.,Legit
Get ₹9187 instantly credited. Apply now at http://fake461.com.,Scam
Your loan of ₹11237 has been approved. Click http://fake382.com to claim.,Scam
Paytm: ₹14737 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹47995. Bal: ₹83415.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Paytm: ₹25500 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹25208 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹43688. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹45135 is due on 5th. Pay via app.",Legit
Paytm: ₹28643 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake228.com.,Scam
Get ₹17523 instantly credited. Apply now at http://fake492.com.,Scam
"Dear user, your EMI of ₹20332 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹3249. Claim now: http://fake624.com,Scam
Paytm: ₹42313 received from 98XXXXXX via UPI.,Legit
Paytm: ₹2067 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake631.com.,Scam
Axis Bank: A/c XX123 debited ₹28153. Info: Shopping Amazon.,Legit
Your loan of ₹2510 has been approved. Click http://fake982.com to claim.,Scam
Your account has been credited with ₹40490. Bal: ₹6331.,Legit
Congratulations! You won ₹25511. Claim now: http://fake742.com,Scam
"Dear customer, update your KYC immediately at http://fake352.com.",Scam
Thank you for your payment of ₹15239.,Legit
Your loan of ₹24032 has been approved. Click http://fake837.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹35611. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹34057 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹41260. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake360.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹7107. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹25268. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹40076. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake131.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹48170. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹32765.,Legit
Get ₹1395 instantly credited. Apply now at http://fake159.com.,Scam
"Dear customer, update your KYC immediately at http://fake911.com.",Scam
"Dear user, your EMI of ₹29759 is due on 5th. Pay via app.",Legit
Your loan of ₹41633 has been approved. Click http://fake488.com to claim.,Scam
Your loan of ₹28205 has been approved. Click http://fake264.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake420.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake341.com.,Scam
Urgent: Your PAN is flagged. Click http://fake269.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹31943. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹18290. Claim now: http://fake165.com,Scam
"Dear user, your EMI of ₹26470 is due on 5th. Pay via app.",Legit
SBI: A/c XX999 credited ₹36938. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹10779 has been approved. Click http://fake390.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹38947. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹23623.,Legit
Congratulations! You won ₹6213. Claim now: http://fake689.com,Scam
Your account has been credited with ₹47462. Bal: ₹60595.,Legit
"Dear customer, update your KYC immediately at http://fake111.com.",Scam
Axis Bank: A/c XX123 debited ₹26541. Info: Shopping Amazon.,Legit
Congratulations! You won ₹47689. Claim now: http://fake466.com,Scam
Get ₹37586 instantly credited. Apply now at http://fake102.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹41917. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹31681.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake256.com to verify.,Scam
Congratulations! You won ₹27643. Claim now: http://fake351.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake102.com.,Scam
"Dear customer, update your KYC immediately at http://fake284.com.",Scam
SBI: A/c XX999 credited ₹513. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account has been credited with ₹31361. Bal: ₹53935.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake801.com.,Scam
Your account is blocked. Visit http://fake171.com to unblock.,Scam
Your account is blocked. Visit http://fake595.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake878.com.",Scam
"Dear user, your EMI of ₹25423 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹11856 is due on 5th. Pay via app.",Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake196.com.,Scam
Your account is blocked. Visit http://fake898.com to unblock.,Scam
Paytm: ₹2209 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹21435. Bal: ₹88662.,Legit
Axis Bank: A/c XX123 debited ₹9214. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake899.com to unblock.,Scam
"Dear user, your EMI of ₹34593 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹29971. Claim now: http://fake147.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake113.com.,Scam
Your loan of ₹46444 has been approved. Click http://fake617.com to claim.,Scam
Paytm: ₹3456 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹14481 is due on 5th. Pay via app.",Legit
Paytm: ₹7420 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹36867. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake659.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake520.com to verify.,Scam
SBI: A/c XX999 credited ₹3613. IFSC: SBIN0001234.,Legit
Your loan of ₹46836 has been approved. Click http://fake373.com to claim.,Scam
SBI: A/c XX999 credited ₹25810. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹16174. Claim now: http://fake783.com,Scam
Thank you for your payment of ₹34913.,Legit
Your account has been credited with ₹44190. Bal: ₹13708.,Legit
Your account is blocked. Visit http://fake873.com to unblock.,Scam
Congratulations! You won ₹27765. Claim now: http://fake951.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake819.com.,Scam
"Dear customer, update your KYC immediately at http://fake437.com.",Scam
"Dear customer, update your KYC immediately at http://fake570.com.",Scam
Thank you for your payment of ₹1321.,Legit
SBI: A/c XX999 credited ₹38763. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹39548. Claim now: http://fake943.com,Scam
Paytm: ₹26224 received from 98XXXXXX via UPI.,Legit
Get ₹32919 instantly credited. Apply now at http://fake779.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹13694 has been approved. Click http://fake293.com to claim.,Scam
Your loan of ₹48958 has been approved. Click http://fake848.com to claim.,Scam
SBI: A/c XX999 credited ₹28043. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake762.com to unblock.,Scam
SBI: A/c XX999 credited ₹25716. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹47229.,Legit
Axis Bank: A/c XX123 debited ₹29314. Info: Shopping Amazon.,Legit
Get ₹10400 instantly credited. Apply now at http://fake439.com.,Scam
Your account has been credited with ₹2983. Bal: ₹91224.,Legit
Thank you for your payment of ₹23869.,Legit
"Dear user, your EMI of ₹48367 is due on 5th. Pay via app.",Legit
SBI: A/c XX999 credited ₹27801. IFSC: SBIN0001234.,Legit
Get ₹8079 instantly credited. Apply now at http://fake460.com.,Scam
Urgent: Your PAN is flagged. Click http://fake261.com to verify.,Scam
Congratulations! You won ₹22000. Claim now: http://fake335.com,Scam
Congratulations! You won ₹1254. Claim now: http://fake196.com,Scam
"Dear customer, update your KYC immediately at http://fake546.com.",Scam
SBI: A/c XX999 credited ₹36018. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹3493. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹13500 has been approved. Click http://fake785.com to claim.,Scam
Your loan of ₹3454 has been approved. Click http://fake403.com to claim.,Scam
Get ₹35980 instantly credited. Apply now at http://fake616.com.,Scam
"Dear customer, update your KYC immediately at http://fake530.com.",Scam
Get ₹36602 instantly credited. Apply now at http://fake298.com.,Scam
Your account is blocked. Visit http://fake374.com to unblock.,Scam
Thank you for your payment of ₹2988.,Legit
"Dear user, your EMI of ₹14227 is due on 5th. Pay via app.",Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake149.com.,Scam
Paytm: ₹22422 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹42787. Bal: ₹77932.,Legit
Your account has been credited with ₹36050. Bal: ₹9527.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake454.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹7431. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹47419.,Legit
"Dear user, your EMI of ₹26916 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹33383. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹9088 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹23662.,Legit
Thank you for your payment of ₹17932.,Legit
Your account has been credited with ₹47795. Bal: ₹46002.,Legit
Axis Bank: A/c XX123 debited ₹13871. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹38892.,Legit
Congratulations! You won ₹14221. Claim now: http://fake256.com,Scam
Get ₹17354 instantly credited. Apply now at http://fake384.com.,Scam
Your account is blocked. Visit http://fake916.com to unblock.,Scam
Get ₹31397 instantly credited. Apply now at http://fake100.com.,Scam
Congratulations! You won ₹17287. Claim now: http://fake309.com,Scam
Paytm: ₹15920 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake140.com to verify.,Scam
Your loan of ₹40901 has been approved. Click http://fake220.com to claim.,Scam
Your account has been credited with ₹30282. Bal: ₹86536.,Legit
Your account has been credited with ₹21632. Bal: ₹15980.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake633.com.,Scam
Paytm: ₹5587 received from 98XXXXXX via UPI.,Legit
Your loan of ₹5451 has been approved. Click http://fake311.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake844.com.",Scam
Your loan of ₹23388 has been approved. Click http://fake462.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake993.com to verify.,Scam
Your account has been credited with ₹5608. Bal: ₹51183.,Legit
Axis Bank: A/c XX123 debited ₹17857. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹9066. Claim now: http://fake896.com,Scam
"Dear customer, update your KYC immediately at http://fake393.com.",Scam
Your account has been credited with ₹29608. Bal: ₹80184.,Legit
Your account has been credited with ₹35870. Bal: ₹16440.,Legit
Get ₹3876 instantly credited. Apply now at http://fake890.com.,Scam
"Dear customer, update your KYC immediately at http://fake349.com.",Scam
"Dear customer, update your KYC immediately at http://fake127.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Thank you for your payment of ₹39956.,Legit
Your account has been credited with ₹45356. Bal: ₹11703.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹6493 instantly credited. Apply now at http://fake865.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹13379 is due on 5th. Pay via app.",Legit
SBI: A/c XX999 credited ₹16741. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake239.com.,Scam
Thank you for your payment of ₹49215.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake368.com to verify.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Paytm: ₹24187 received from 98XXXXXX via UPI.,Legit
Thank you for your payment of ₹25388.,Legit
SBI: A/c XX999 credited ₹23893. IFSC: SBIN0001234.,Legit
Get ₹9262 instantly credited. Apply now at http://fake123.com.,Scam
Get ₹35440 instantly credited. Apply now at http://fake338.com.,Scam
Your account has been credited with ₹23535. Bal: ₹17309.,Legit
Urgent: Your PAN is flagged. Click http://fake159.com to verify.,Scam
SBI: A/c XX999 credited ₹26817. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake808.com to verify.,Scam
Your loan of ₹1880 has been approved. Click http://fake521.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake748.com.",Scam
Axis Bank: A/c XX123 debited ₹38345. Info: Shopping Amazon.,Legit
Your loan of ₹22604 has been approved. Click http://fake142.com to claim.,Scam
Your loan of ₹34233 has been approved. Click http://fake390.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake118.com to verify.,Scam
SBI: A/c XX999 credited ₹31164. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹4571. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹46438. Info: Shopping Amazon.,Legit
Get ₹16342 instantly credited. Apply now at http://fake799.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake442.com.,Scam
Urgent: Your PAN is flagged. Click http://fake720.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake178.com.,Scam
Get ₹17274 instantly credited. Apply now at http://fake914.com.,Scam
Axis Bank: A/c XX123 debited ₹30578. Info: Shopping Amazon.,Legit
Paytm: ₹21897 received from 98XXXXXX via UPI.,Legit
Your account is blocked. Visit http://fake229.com to unblock.,Scam
SBI: A/c XX999 credited ₹15098. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹7729. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹14246 is due on 5th. Pay via app.",Legit
Paytm: ₹30486 received from 98XXXXXX via UPI.,Legit
Thank you for your payment of ₹32238.,Legit
Congratulations! You won ₹6429. Claim now: http://fake840.com,Scam
Get ₹26897 instantly credited. Apply now at http://fake143.com.,Scam
Congratulations! You won ₹16549. Claim now: http://fake929.com,Scam
Thank you for your payment of ₹14806.,Legit
Your loan of ₹5940 has been approved. Click http://fake279.com to claim.,Scam
Your loan of ₹46993 has been approved. Click http://fake657.com to claim.,Scam
Paytm: ₹42654 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake545.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹27476 has been approved. Click http://fake617.com to claim.,Scam
Paytm: ₹37993 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹26133 is due on 5th. Pay via app.",Legit
Your loan of ₹36611 has been approved. Click http://fake527.com to claim.,Scam
SBI: A/c XX999 credited ₹12774. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake900.com to unblock.,Scam
SBI: A/c XX999 credited ₹5280. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹26164. Claim now: http://fake213.com,Scam
Congratulations! You won ₹12743. Claim now: http://fake298.com,Scam
Paytm: ₹32418 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹48439. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake296.com.,Scam
Your account has been credited with ₹20778. Bal: ₹24019.,Legit
SBI: A/c XX999 credited ₹8198. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹27768. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake703.com.",Scam
Congratulations! You won ₹39448. Claim now: http://fake317.com,Scam
Urgent: Your PAN is flagged. Click http://fake334.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake244.com.,Scam
Axis Bank: A/c XX123 debited ₹11903. Info: Shopping Amazon.,Legit
Axis Bank: A/c XX123 debited ₹48332. Info: Shopping Amazon.,Legit
Your account has been credited with ₹1177. Bal: ₹51991.,Legit
Urgent: Your PAN is flagged. Click http://fake265.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹4870. Info: Shopping Amazon.,Legit
Paytm: ₹31335 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹46869. Bal: ₹14561.,Legit
"Dear customer, update your KYC immediately at http://fake430.com.",Scam
Get ₹16080 instantly credited. Apply now at http://fake100.com.,Scam
Your account is blocked. Visit http://fake653.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹31151. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake283.com to verify.,Scam
Thank you for your payment of ₹21034.,Legit
Your account is blocked. Visit http://fake946.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake517.com to verify.,Scam
SBI: A/c XX999 credited ₹43826. IFSC: SBIN0001234.,Legit
Paytm: ₹41351 received from 98XXXXXX via UPI.,Legit
Thank you for your payment of ₹41026.,Legit
SBI: A/c XX999 credited ₹41452. IFSC: SBIN0001234.,Legit
Paytm: ₹17348 received from 98XXXXXX via UPI.,Legit
Your loan of ₹44079 has been approved. Click http://fake147.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear customer, update your KYC immediately at http://fake800.com.",Scam
Your loan of ₹17226 has been approved. Click http://fake616.com to claim.,Scam
SBI: A/c XX999 credited ₹34649. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹18419.,Legit
"Dear user, your EMI of ₹11326 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹39138. Bal: ₹93854.,Legit
"Dear user, your EMI of ₹22005 is due on 5th. Pay via app.",Legit
Paytm: ₹37609 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake573.com.,Scam
Your loan of ₹30406 has been approved. Click http://fake183.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Paytm: ₹4507 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake531.com.",Scam
"Dear customer, update your KYC immediately at http://fake573.com.",Scam
Get ₹12211 instantly credited. Apply now at http://fake550.com.,Scam
"Dear user, your EMI of ₹12230 is due on 5th. Pay via app.",Legit
Paytm: ₹5175 received from 98XXXXXX via UPI.,Legit
Your account is blocked. Visit http://fake734.com to unblock.,Scam
"Dear user, your EMI of ₹23660 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake488.com to verify.,Scam
Your account is blocked. Visit http://fake390.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake151.com.,Scam
Your loan of ₹5053 has been approved. Click http://fake410.com to claim.,Scam
Your account has been credited with ₹4469. Bal: ₹25990.,Legit
SBI: A/c XX999 credited ₹43853. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹26492. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹3903. Claim now: http://fake719.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹39849 has been approved. Click http://fake579.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹2436. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹6392. IFSC: SBIN0001234.,Legit
Get ₹34352 instantly credited. Apply now at http://fake315.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹8349 instantly credited. Apply now at http://fake783.com.,Scam
"Dear customer, update your KYC immediately at http://fake251.com.",Scam
Your account is blocked. Visit http://fake820.com to unblock.,Scam
Congratulations! You won ₹15344. Claim now: http://fake586.com,Scam
Your loan of ₹12189 has been approved. Click http://fake885.com to claim.,Scam
Congratulations! You won ₹22164. Claim now: http://fake377.com,Scam
"Dear customer, update your KYC immediately at http://fake896.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake910.com.,Scam
Get ₹26198 instantly credited. Apply now at http://fake325.com.,Scam
Axis Bank: A/c XX123 debited ₹37765. Info: Shopping Amazon.,Legit
Paytm: ₹4943 received from 98XXXXXX via UPI.,Legit
Get ₹41226 instantly credited. Apply now at http://fake986.com.,Scam
Paytm: ₹8546 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake378.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹14935. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹34455. IFSC: SBIN0001234.,Legit
Your account has been credited with ₹7643. Bal: ₹16447.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹44223 has been approved. Click http://fake248.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake800.com to verify.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹2134. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹9938. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹21644 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake329.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹42628. Info: Shopping Amazon.,Legit
Urgent: Your PAN is flagged. Click http://fake240.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake836.com.",Scam
Get ₹11645 instantly credited. Apply now at http://fake225.com.,Scam
Get ₹23627 instantly credited. Apply now at http://fake444.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake684.com.,Scam
Your loan of ₹16648 has been approved. Click http://fake240.com to claim.,Scam
Your loan of ₹25660 has been approved. Click http://fake698.com to claim.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake694.com.,Scam
Thank you for your payment of ₹21053.,Legit
"Dear user, your EMI of ₹28854 is due on 5th. Pay via app.",Legit
"Dear customer, update your KYC immediately at http://fake819.com.",Scam
"Dear customer, update your KYC immediately at http://fake123.com.",Scam
Thank you for your payment of ₹16998.,Legit
"Dear user, your EMI of ₹42136 is due on 5th. Pay via app.",Legit
SBI: A/c XX999 credited ₹17421. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake814.com.,Scam
Your account is blocked. Visit http://fake790.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹47578. Info: Shopping Amazon.,Legit
Urgent: Your PAN is flagged. Click http://fake960.com to verify.,Scam
SBI: A/c XX999 credited ₹23586. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹4185. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Paytm: ₹26740 received from 98XXXXXX via UPI.,Legit
Congratulations! You won ₹11601. Claim now: http://fake687.com,Scam
Thank you for your payment of ₹4173.,Legit
"Dear customer, update your KYC immediately at http://fake949.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake450.com.,Scam
"Dear user, your EMI of ₹20980 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake132.com to unblock.,Scam
Congratulations! You won ₹11817. Claim now: http://fake751.com,Scam
"Dear customer, update your KYC immediately at http://fake310.com.",Scam
Your account is blocked. Visit http://fake964.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake312.com.",Scam
Thank you for your payment of ₹6410.,Legit
"Dear customer, update your KYC immediately at http://fake773.com.",Scam
"Dear customer, update your KYC immediately at http://fake400.com.",Scam
Paytm: ₹44093 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake132.com.,Scam
Your account is blocked. Visit http://fake440.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake264.com.",Scam
Paytm: ₹47072 received from 98XXXXXX via UPI.,Legit
Thank you for your payment of ₹11412.,Legit
Paytm: ₹42331 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹47338. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake464.com.,Scam
"Dear customer, update your KYC immediately at http://fake885.com.",Scam
Paytm: ₹33478 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake970.com.,Scam
"Dear user, your EMI of ₹24903 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹20205.,Legit
